843,110011
844,110011
844,110011
844,110011
844,110011
844,110011
844,110011
844,110011
844,110011
844,110011
844,110011
845,110011
845,110011
845,110011
845,110011
845,110011
845,110011
845,110011
845,110011
845,110011
845,110011
845,110011
846,110011
846,110011
846,110011
859,110011
859,110011
859,110011
859,110011
859,110011
901,1100110
955,10110010
955,10110010
955,10110010
956,10110010
956,10110010
956,10110010
956,10110010
1011,11001100
1020,11001100
1020,11001100
1021,11001100
1021,11001100
1021,11001100
1051,10110010
1084,1111111
1085,1111111
1085,1111111
1085,1111111
1085,1111111
1085,1111111
1086,1111111
1099,1100110
1100,1100110
1100,1100110
1100,1100110
1100,1100110
1131,1001100
1131,1001100
1131,1001100
1131,1001100
1131,1001100
1131,1001100
1132,1001100
1132,1001100
1132,1001100
1148,110011
1148,110011
1148,110011
1148,110011
1148,110011
1149,110011
1149,110011
1149,110011
1179,11001
1179,11001
1179,11001
1179,11001
1179,11001
1179,11001
1179,11001
1179,11001
1180,11001
1180,11001
1180,11001
1180,11001
1180,11001
1180,11001
1180,11001
1180,11001
1180,11001
1180,11001
1181,11001
1181,11001
1181,11001
1181,11001
1181,11001
1181,11001
1195,11001
1195,11001
1195,11001
1195,11001
1195,11001
1196,11001
1196,11001
1196,11001
1196,11001
1196,11001
1196,11001
1196,11001
1227,110011
1227,110011
1227,110011
1227,110011
1227,110011
1227,110011
1227,110011
1228,110011
1228,110011
1228,110011
1228,110011
1228,110011
1228,110011
1228,110011
1228,110011
1228,110011
1228,110011
1229,110011
1229,110011
1229,110011
1229,110011
1275,1001100
1275,1001100
1275,1100110
1275,1100110
1276,1100110
1276,1100110
1276,1100110
1276,1100110
1276,1100110
1276,1100110
1276,1100110
1276,1100110
1277,1100110
1277,1100110
1277,1100110
1277,1100110
1277,1100110
1277,1100110
1339,10110010
1339,10110010
1339,10110010
1340,10110010
1340,10110010
1340,10110010
1340,10110010
1387,11001100
1435,10110010
1436,10110010
1437,10110010
1437,10110010
1437,10110010
1483,1111111
1483,1111111
1483,1111111
1484,1111111
1484,1111111
1484,1111111
1484,1111111
1484,1111111
1484,1111111
1485,1111111
1485,1111111
1485,1111111
1531,1001100
1531,1001100
1531,110011
1531,110011
1531,110011
1532,110011
1532,110011
1532,110011
1532,110011
1532,110011
1532,110011
1532,110011
1532,110011
1532,110011
1533,110011
1533,110011
1533,110011
1533,110011
1533,110011
1533,110011
1533,110011
1533,110011
1533,110011
1534,110011
1534,110011
1534,110011
1534,110011
1579,11001
1579,11001
1579,11001
1579,11001
1579,11001
1579,11001
1580,11001
1580,11001
1580,11001
1580,11001
1580,11001
1580,11001
1580,11001
1580,11001
1580,11001
1580,11001
1581,11001
1581,11001
1581,11001
1581,11001
1581,11001
1581,11001
1581,11001
1581,11001
1581,11001
1581,11001
1582,11001
1582,11001
1582,11001
1582,11001
1582,11001
1582,11001
1582,11001
1582,11001
1582,11001
1583,11001
1611,11001
1611,11001
1611,11001
1611,11001
1611,11001
1611,11001
1611,11001
1612,11001
1612,11001
1612,11001
1612,11001
1612,11001
1612,11001
1612,11001
1612,11001
1613,11001
1613,11001
1613,11001
1613,11001
1613,11001
1630,110011
1630,110011
1631,110011
1631,110011
1631,110011
1631,110011
1631,110011
1631,110011
1631,110011
1631,110011
1631,110011
1659,1001100
1659,1001100
1659,1001100
1660,1001100
1660,1001100
1660,1001100
1660,1001100
1660,1001100
1707,10011001
1707,10011001
1707,10011001
1707,11001
1708,10011001
1708,10011001
1708,10011001
1708,10011001
1708,10011001
1734,10110010
1735,10110010
1735,11001
1788,11001100
1819,11001100
1867,1111111
1867,1111111
1867,1111111
1868,1111111
1868,1111111
1868,1111111
1868,1111111
1869,1111111
1869,1111111
1869,1111111
1869,1111111
1915,1001100
1915,1001100
1915,1001100
1915,1001100
1915,1001100
1916,1001100
1916,1001100
1916,1001100
1916,1001100
1916,1001100
1916,1001100
1916,1001100
1917,1001100
1917,1001100
1917,1001100
1917,1001100
1917,1001100
1917,1001100
1963,11001
1963,11001
1963,11001
1963,11001
1963,11001
1963,11001
1964,11001
1964,11001
1964,11001
1964,11001
1964,11001
1964,11001
1964,11001
1964,11001
1964,11001
1965,11001
1965,11001
1965,11001
1965,11001
1965,11001
1965,11001
1965,11001
1965,11001
1965,11001
1966,11001
1966,11001
1966,11001
1966,11001
1966,11001
1966,11001
1966,11001
1966,11001
1967,11001
1967,11001
1967,11001
2027,110011
2027,110011
2027,110011
2027,110011
2027,110011
2027,110011
2028,110011
2028,110011
2028,110011
2028,110011
2028,110011
2028,110011
2028,110011
2028,110011
2029,110011
2029,110011
2029,110011
2029,110011
2029,110011
2029,110011
2029,110011
2030,110011
2030,110011
2030,110011
2030,110011
2030,110011
2030,110011
2030,110011
2030,110011
2031,110011
2031,110011
2059,1001100
2059,1001100
2059,1001100
2059,1001100
2059,1001100
2059,11001
2060,1100110
2060,1100110
2060,1100110
2060,1100110
2060,1100110
2060,1100110
2060,1100110
2107,10011001
2107,10011001
2107,10011001
2139,10110010
2139,10110010
2171,11001100
2212,11001100
2231,10110010
2231,10110010
2267,1111111
2268,1111111
2268,1111111
2268,1111111
2268,1111111
2268,1111111
2315,110011
2315,110011
2315,110011
2315,110011
2315,110011
2316,110011
2316,110011
2316,110011
2316,110011
2316,110011
2316,110011
2316,110011
2317,110011
2317,110011
2317,110011
2317,110011
2317,110011
2317,110011
2317,110011
2318,110011
2318,110011
2318,110011
2318,110011
2318,110011
2318,110011
2318,110011
2363,11001
2363,11001
2363,11001
2363,11001
2363,11001
2363,11001
2364,11001
2364,11001
2364,11001
2364,11001
2364,11001
2364,11001
2364,11001
2364,11001
2364,11001
2365,11001
2365,11001
2365,11001
2365,11001
2365,11001
2365,11001
2365,11001
2365,11001
2366,11001
2366,11001
2366,11001
2366,11001
2366,11001
2366,11001
2366,11001
2366,11001
2366,11001
2367,11001
2367,11001
2367,11001
2367,11001
2367,11001
2367,11001
2367,11001
2368,11001
2368,11001
2368,11001
2368,11001
2368,11001
2368,11001
2427,110011
2427,110011
2427,110011
2427,110011
2428,110011
2428,110011
2428,110011
2428,110011
2428,110011
2428,110011
2428,110011
2429,110011
2429,110011
2429,110011
2429,110011
2429,110011
2429,110011
2429,110011
2430,110011
2430,110011
2430,110011
2430,110011
2430,110011
2430,110011
2431,110011
2431,110011
2491,10011001
2491,10011001
2491,10011001
2492,10011001
2492,10011001
2492,10011001
2492,10011001
2555,11001100
2556,11001100
2556,11001100
2589,11001100
2619,10110010
2619,10110010
2651,1111111
2651,1111111
2652,1111111
2652,1111111
2652,1111111
2652,1111111
2652,1111111
2706,1001100
2706,1001100
2706,1001100
2706,1001100
2706,1001100
2707,11001
2707,110011
2707,110011
2707,110011
2707,110011
2707,110011
2707,110011
2707,110011
2708,110011
2708,110011
2708,110011
2708,110011
2708,110011
2708,110011
2709,110011
2709,110011
2709,110011
2709,110011
2709,110011
2709,110011
2709,110011
2710,110011
2710,110011
2710,110011
2731,110011
2731,110011
2731,110011
2731,110011
2731,110011
2731,110011
2732,110011
2732,110011
2732,110011
2732,110011
2732,110011
2732,110011
2732,110011
2733,110011
2733,110011
2733,110011
2733,110011
2733,110011
2780,11001
2780,11001
2780,11001
2780,11001
2780,11001
2781,11001
2781,11001
2781,11001
2781,11001
2781,11001
2781,11001
2781,11001
2782,11001
2782,11001
2782,11001
2782,11001
2782,11001
2782,11001
2782,11001
2782,11001
2783,11001
2783,11001
2783,11001
2783,11001
2783,11001
2783,11001
2783,11001
2784,11001
2784,11001
2784,11001
2784,11001
2784,11001
2784,11001
2784,11001
2785,11001
2785,11001
2785,11001
2785,11001
2785,11001
2843,11001
2843,1001100
2843,1001100
2843,1001100
2843,1001100
2844,1001100
2844,1001100
2844,1100110
2844,1100110
2844,1100110
2844,1100110
2845,1100110
2845,1100110
2845,1100110
2845,1100110
2845,1100110
2845,1100110
2846,1100110
2846,1100110
2846,1100110
2846,1100110
2846,1100110
2847,1100110
2908,10110010
2908,10110010
2909,10110010
2909,10110010
2909,10110010
2972,11001100
3035,10011001
3035,10011001
3035,10011001
3036,10011001
3036,10011001
3036,10011001
3036,10011001
3037,10011001
3037,10011001
3037,10011001
3037,10011001
3076,1100110
3076,1100110
3076,1100110
3076,1100110
3077,1100110
3077,1100110
3077,1100110
3077,1100110
3077,1100110
3077,1100110
3078,1100110
3078,1100110
3078,1100110
3078,1100110
3078,1100110
3078,1100110
3115,110011
3116,110011
3116,110011
3117,110011
3117,110011
3117,110011
3117,110011
3117,110011
3117,110011
3118,110011
3118,110011
3118,110011
3118,110011
3118,110011
3118,110011
3118,110011
3119,110011
3119,110011
3119,110011
3119,110011
3119,110011
3119,110011
3119,110011
3120,110011
3120,110011
3147,11001
3147,11001
3147,11001
3147,11001
3147,11001
3147,11001
3148,11001
3148,11001
3148,11001
3148,11001
3148,11001
3148,11001
3148,11001
3149,11001
3149,11001
3149,11001
3149,11001
3149,11001
3149,11001
3150,11001
3150,11001
3150,11001
3150,11001
3150,11001
3179,11001
3179,11001
3179,11001
3179,11001
3179,11001
3180,11001
3180,11001
3180,11001
3180,11001
3180,11001
3180,11001
3180,11001
3181,11001
3181,11001
3181,11001
3181,11001
3181,11001
3181,11001
3181,11001
3182,11001
3211,110011
3211,110011
3211,110011
3211,110011
3212,110011
3212,110011
3212,110011
3212,110011
3212,110011
3212,110011
3213,110011
3213,110011
3213,110011
3213,110011
3213,110011
3213,110011
3259,1111111
3259,1111111
3259,1111111
3259,10011001
3260,1111111
3260,1111111
3260,1111111
3260,1111111
3260,1111111
3293,10011001
3293,10011001
3294,10011001
3294,10011001
3294,10011001
3326,11001100
3326,0
3389,10110010
3390,10110010
3390,10110010
3417,10011001
3419,10011001
3469,1100110
3469,1100110
3469,1100110
3469,1100110
3470,1100110
3470,1100110
3470,1100110
3470,1100110
3470,1100110
3470,11001
3471,1001100
3471,1001100
3471,1001100
3471,1001100
3471,1001100
3471,11001
3547,11001
3547,11001
3547,11001
3547,11001
3547,11001
3548,11001
3548,11001
3548,11001
3548,11001
3548,11001
3548,11001
3548,11001
3548,11001
3549,11001
3549,11001
3549,11001
3549,11001
3549,11001
3549,11001
3550,11001
3550,11001
3550,11001
3550,11001
3550,11001
3550,11001
3582,110011
3583,110011
3584,110011
3584,11001
3585,110011
3586,110011
3587,110011
3587,110011
3588,110011
3589,110011
3590,110011
3591,110011
3592,110011
3593,110011
3594,110011
3594,110011
3595,110011
3596,110011
3597,110011
3598,110011
3599,110011
3600,110011
3601,110011
3602,110011
3603,110011
3604,110011
3604,110011
3605,110011
3606,110011
3607,110011
3608,1001100
3609,11001
3610,1001100
3659,1111111
3659,1111111
3659,1111111
3660,1111111
3660,1111111
3660,1111111
3660,1111111
3661,1111111
3661,1111111
3661,1111111
3662,1111111
3662,1111111
3662,1111111
3663,1111111
3663,1111111
3675,10011001
3675,10011001
3723,11001100
3771,11001100
3804,10110010
3804,10110010
3851,1100110
3851,1100110
3851,1100110
3852,1100110
3852,1100110
3852,1100110
3852,1100110
3852,1100110
3853,1100110
3853,1100110
3853,1100110
3853,1100110
3853,1100110
3883,110011
3883,110011
3884,110011
3884,110011
3884,110011
3884,110011
3884,110011
3885,110011
3885,110011
3885,110011
3885,110011
3885,110011
3885,110011
3886,110011
3886,110011
3886,110011
3886,110011
3979,110011
3979,110011
3979,110011
3979,110011
3979,110011
3980,110011
3980,110011
3980,110011
3980,110011
3980,110011
3981,110011
3981,110011
3981,110011
3981,110011
3981,110011
3981,110011
3982,110011
3982,110011
3982,110011
3982,110011
3982,110011
3982,110011
3983,110011
3983,110011
3983,110011
3983,110011
3983,110011
3983,110011
3984,110011
3984,110011
3984,110011
3984,110011
3984,110011
3984,110011
3985,110011
3985,110011
3985,110011
3985,110011
3985,110011
3985,110011
3986,110011
3986,110011
3986,110011
3986,110011
3987,110011
3987,110011
3987,110011
3987,110011
3987,110011
3987,110011
3988,110011
4011,1001100
4011,1001100
4011,1001100
4012,1001100
4012,1001100
4012,1001100
4012,1001100
4012,1001100
4107,11001100
4107,0
4108,11001100
4108,11001100
4109,11001100
4109,11001100
4155,11001100
4203,10011001
4203,10011001
4255,1001100
4256,1001100
4256,1001100
4267,1001100
4267,1001100
4267,1001100
4268,1001100
4268,1001100
4268,1001100
4268,1001100
4269,1001100
4269,1001100
4269,1001100
4269,1001100
4269,1001100
4270,1001100
4270,1001100
4270,1001100
4270,1001100
4270,1001100
4271,1001100
4271,1001100
4271,1001100
4271,1001100
4323,11001
4323,11001
4324,11001
4324,11001
4324,11001
4324,11001
4324,11001
4324,11001
4325,11001
4325,11001
4325,11001
4325,11001
4325,11001
4326,11001
4326,11001
4326,11001
4326,11001
4326,11001
4326,11001
4326,11001
4327,11001
4327,11001
4327,11001
4327,11001
4327,11001
4327,11001
4328,11001
4328,11001
4328,11001
4328,11001
4328
